name,url,grade,city,country,address,locality,region,postal,lat,lon,place_id
Sobajuu,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/sobajuu,selected,Seoul,South Korea,"B1 #22, 75 Keunumul-ro, Mapo-gu Seoul Seoul Capital Area 04158 KOR",Seoul,Seoul Capital Area,04158,37.541265,126.9462986,ChIJReXEVgCZfDUR76fTpuej1Ec
Sobakeeri Suzu,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/sobakeeri-suzu,selected,Seoul,South Korea,"98 Dongho-ro 12-gil, Jung-gu Seoul Seoul Capital Area 04608 KOR",Seoul,Seoul Capital Area,04608,37.541265,126.9462986,ChIJ67UDbQCZfDURxgf1l12Mvaw
Soces,https://guide.michelin.com/en/ile-de-france/paris/restaurant/soces,selected,Paris,France,32 rue de la Villette Paris Ile-de-France 75019 FRA,Paris,Ile-de-France,75019,48.8763046,2.3879091,ChIJHc0YiXdt5kcRqxr5cSr6m4o
Solc,https://guide.michelin.com/en/catalunya/barcelona/restaurant/solc,selected,Barcelona,Spain,Paseo de Gràcia 68 Barcelona Catalonia 08007 ESP,Barcelona,Catalonia,08007,41.3934401,2.1639871,ChIJQ6M_mnmjpBIRj_TqhL1fZVg
Soluna,https://guide.michelin.com/en/catalunya/barcelona/restaurant/soluna,selected,Barcelona,Spain,Casanova 157 Barcelona Catalonia 08036 ESP,Barcelona,Catalonia,08036,41.3910795,2.1510758,ChIJxYZ87y2jpBIRqFzvdRQtuPc
Soma,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/soma-1242092,selected,Bangkok,Thailand,"Siam Patumwan House, 414 Phaya Thai Road, Wang Mai, Pathum Wan Bangkok Bangkok Region 10330 THA",Bangkok,Bangkok Region,10330,13.7474769,100.5306844,ChIJ1crUqJif4jARpt1VjPzcAs8
Somboon Seafood (Bang Rak),https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/somboon-seafood-surawong,selected,Bangkok,Thailand,"169, 169/7-12 Surawong Road, Suriyawong, Bang Rak Bangkok Bangkok Region 10500 THA",Bangkok,Bangkok Region,10500,13.7282415,100.5266321,ChIJl-fumtGY4jARTrlCA7w6pgI
Somssi by Jihun Kim,https://guide.michelin.com/en/greater-london/london/restaurant/somssi-by-jihun-kim,selected,London,United Kingdom,"Mandarin Oriental Mayfair, 22 Hanover Square, Mayfair London Greater London W1S 1JP GBR",London,Greater London,W1S 1JP,51.5132756,-0.1439879,ChIJP60F9BUFdkgR-lAqKce4YzU
Sonnet,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/sonnet-1241886,selected,Seoul,South Korea,"3F, Seolleung-ro 157-gil, Gangnam-gu Seoul Seoul Capital Area 06018 KOR",Seoul,Seoul Capital Area,06018,37.5241658,127.0390675,ChIJOY1bNEqjfDUR8pHYAdJ029M
Sooksoodoga,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/sooksoodoga,selected,Seoul,South Korea,"28 Dongsomun-ro 17-gil, Seongbuk-gu Seoul Seoul Capital Area 02830 KOR",Seoul,Seoul Capital Area,02830,37.593543,127.0154153,ChIJr-4eGOa9fDURrMio1pKTdCo
Sornthong,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/sornthong,selected,Bangkok,Thailand,"2829-31 Rama 4 Road, Khlong Toei Bangkok Bangkok Region 10110 THA",Bangkok,Bangkok Region,10110,13.7194416,100.5666288,ChIJAyjSgBef4jARiI_DADARRYU
Sourire Le Restaurant,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sourire-le-restaurant,selected,Paris,France,15 rue de la Santé Paris Ile-de-France 75013 FRA,Paris,Ile-de-France,75013,48.8372188,2.342035,ChIJM2QbF8Bx5kcRu1e_SjvcSvg
Soy Kitchen,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/soy-kitchen,selected,Madrid,Spain,Zurbano 59 Madrid Community of Madrid 28010 ESP,Madrid,Community of Madrid,28010,40.4360399,-3.6932271,ChIJN6QQh_IoQg0RxN6g6LyvaV4
Spring,https://guide.michelin.com/en/greater-london/london/restaurant/spring,selected,London,United Kingdom,"New Wing, Somerset House, Strand London Greater London WC2R 1LA GBR",London,Greater London,WC2R 1LA,51.510983,-0.1183385999999999,ChIJw38uE8oEdkgR9hD3azVChzM
Square One,https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/square-one,selected,Ho Chi Minh City,Vietnam,"2 Lam Son Square, Ben Nghe Ward, District 1 Ho Chi Minh City Hồ Chí Minh 700000 VNM",Ho Chi Minh City,Hồ Chí Minh,700000,10.7773633,106.7032349,ChIJUc5tJEYvdTERQHf-PVO_Ss8
Sra Bua by Kiin Kiin,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/sra-bua-by-kiin-kiin,selected,Bangkok,Thailand,"GF, Siam Kempinski Hotel, 991/9 Rama 1 Road, Pathum Wan Bangkok Bangkok Region 10330 THA",Bangkok,Bangkok Region,10330,13.7485218,100.5351244,ChIJIdQ-0s2e4jAREzCRlcXp3qc
Stage,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/stage,selected,Bangkok,Thailand,"58 Soi Sathon 9, Yan Nawa, Sathon Bangkok Bangkok Region 10200 THA",Bangkok,Bangkok Region,10200,13.7190163,100.5283124,ChIJwUjd1B2f4jARQlbLajEcJm8
Stanley's,https://guide.michelin.com/en/greater-london/london/restaurant/stanley-s,selected,London,United Kingdom,"151 Sydney Street, Chelsea London Greater London SW3 6NT GBR",London,Greater London,SW3 6NT,51.4875752,-0.1692573,ChIJK7aYUOsFdkgRKgJYM07RLuw
Stern Ristorante,https://guide.michelin.com/en/ile-de-france/paris/restaurant/caffe-stern,selected,Paris,France,47 passage des Panoramas Paris Ile-de-France 75002 FRA,Paris,Ile-de-France,75002,48.870912,2.341459,ChIJUzCAIjxu5kcR1aDGjpg9D1g
Stoker (District 1),https://guide.michelin.com/en/ho-chi-minh/ho-chi-minh_2978179/restaurant/stoker-district-1,selected,Ho Chi Minh City,Vietnam,"44 Mac Thi Buoi Street, Ben Nghe Ward, District 1 Ho Chi Minh City Hồ Chí Minh 700000 VNM",Ho Chi Minh City,Hồ Chí Minh,700000,10.775529,106.704724,ChIJkf7CY0YvdTER6Dr64Ni3r5k
Story Cellar,https://guide.michelin.com/en/greater-london/london/restaurant/story-cellar,selected,London,United Kingdom,"17 Neal's Yard, Seven Dials, Covent Garden London Greater London WC2H 9DP GBR",London,Greater London,WC2H 9DP,51.5143221,-0.1260553999999999,ChIJ04HDf_IFdkgRJyhOGv1f7YQ
Straker's,https://guide.michelin.com/en/greater-london/london/restaurant/straker-s,selected,London,United Kingdom,"91 Golborne Road, Notting Hill London Greater London W10 5NL GBR",London,Greater London,W10 5NL,51.5215206,-0.2087090999999999,ChIJUwfpqzMRdkgRDv9h3mXZFLA
Sua,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/sua,selected,Madrid,Spain,Moratín 22 Madrid Community of Madrid 28014 ESP,Madrid,Community of Madrid,28014,40.4123825,-3.6962974,ChIJoQ6X51gnQg0ReNfMpqsy8c0
Sucre,https://guide.michelin.com/en/greater-london/london/restaurant/sucre,selected,London,United Kingdom,"47B Great Marlborough Street, Soho London Greater London W1F 7JP GBR",London,Greater London,W1F 7JP,51.5143745,-0.1384772,ChIJmW7ikrgFdkgRAMNppV_gcFo
Sudachi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sudachi,selected,Tokyo,Japan,"B1F, 7-12-12 Minamiaoyama, Minato-ku Tokyo Tokyo 107-0062 JPN",Tokyo,Tokyo,107-0062,35.6578271,139.7183953,ChIJq3-_iWWLGGARAh1xm66RrjQ
Sui Okazaki,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sui-okazaki,selected,Osaka,Japan,"2F, 1-16-20 Higashishinsaibashi, Chuo-ku Osaka Osaka 542-0083 JPN",Osaka,Osaka,542-0083,34.6962228,135.5003918,ChIJ08hDwe7mAGARjjUyjQv5qFk
Sumibi Iwata,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sumibi-iwata,selected,Osaka,Japan,"3-5-8 Miyakojimanakadori, Miyakojima-ku Osaka Osaka 534-0022 JPN",Osaka,Osaka,534-0022,34.6861506,135.5100835,ChIJ42wZ3yDnAGARbmDosDQIOFE
Sune,https://guide.michelin.com/en/greater-london/london/restaurant/sune,selected,London,United Kingdom,"129A Pritchard's Road, Hackney London Greater London E2 9AP GBR",London,Greater London,E2 9AP,51.5354104,-0.0627228,ChIJXRnwPAkddkgR6-a-4vu5Umc
Supanniga Eating Room (Phra Nakhon),https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/supanniga-eating-room-tha-tian,selected,Bangkok,Thailand,"392/25-26 Maha Rat Road, Phra Borom Maha Ratchawang, Phra Nakhon Bangkok Bangkok Region 10200 THA",Bangkok,Bangkok Region,10200,13.7441351,100.4917348,ChIJjZS9RwSZ4jARNZMgiT03fJ4
Supawan,https://guide.michelin.com/en/greater-london/london/restaurant/supawan,selected,London,United Kingdom,"38 Caledonian Road, King's Cross London Greater London N1 9DT GBR",London,Greater London,N1 9DT,51.5319549,-0.1205035999999999,ChIJe7Dr3z4bdkgRUmbggSDRRNw
Super Huit,https://guide.michelin.com/en/ile-de-france/paris/restaurant/super-huit,selected,Paris,France,95 rue de Miromesnil Paris Ile-de-France 75008 FRA,Paris,Ile-de-France,75008,48.8797499,2.3152574,ChIJRVtFvX1v5kcRu-mSmgbuAlg
Surtopía,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/surtopia,selected,Madrid,Spain,Núñez de Balboa 106 Madrid Community of Madrid 28006 ESP,Madrid,Community of Madrid,28006,40.4353641,-3.6818554,ChIJQ738PMAoQg0RVNMnuemJKMg
Sushi Enishi,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-enishi,selected,Osaka,Japan,"11-1 Kurosakicho, Kita-ku Osaka Osaka 530-0023 JPN",Osaka,Osaka,530-0023,34.7078916,135.5089941,ChIJA6pn_r7mAGARP6zIVdG4f-s
Sushi Ikki,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-ikki,selected,Tokyo,Japan,"1-5-9 Shibuya, Shibuya-ku Tokyo Tokyo 150-0002 JPN",Tokyo,Tokyo,150-0002,35.6455886,139.7077302,ChIJe6fYwUCLGGARk9MAqYbeauY
Sushi Kagura,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-kagura,selected,Tokyo,Japan,"3-2-3 Shimbashi, Minato-ku Tokyo Tokyo 105-0004 JPN",Tokyo,Tokyo,105-0004,35.666564,139.7545917,ChIJBUZ6qWSLGGARsMj_TQDj52A
Sushi Kanesho,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-kanesho,selected,Tokyo,Japan,"3-33-9 Asakusa, Taito-ku Tokyo Tokyo 111-0032 JPN",Tokyo,Tokyo,111-0032,35.7176798,139.7968868,ChIJq6coauqOGGARIZ1EDytCpeo
Sushi Kyomachibori Sato,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-kyomachibori-sato,selected,Osaka,Japan,"B1F, 1-8-22 Kyomachibori, Nishi-ku Osaka Osaka 550-0003 JPN",Osaka,Osaka,550-0003,34.6868999,135.4956035,ChIJ2yGbFHLnAGARz6ZfsfljvnI
Sushi Masato,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/sushi-masato,selected,Bangkok,Thailand,"3/22 Soi Sukhumvit 31, Khlong Tan Nuea, Vadhana Bangkok Bangkok Region 10110 THA",Bangkok,Bangkok Region,10110,13.7344699,100.5661069,ChIJob7bn_2e4jARUP-ZMAVjLc8
Sushi Matsumoto,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-matsumoto-1208306,selected,Tokyo,Japan,"1-49-14 Itabashi, Itabashi-ku Tokyo Tokyo 173-0004 JPN",Tokyo,Tokyo,173-0004,35.747709,139.7191961,ChIJdWDwVZqSGGARi-51z1-Wt74
Sushi Saryu,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/sushi-saryu,selected,Bangkok,Thailand,"GF, Kronos Sathorn Building, 46 North Sathorn Road, Si Lom, Bang Rak Bangkok Bangkok Region 10500 THA",Bangkok,Bangkok Region,10500,13.724882,100.5385418,ChIJi-I3vw-f4jARu88v1Ks0T-k
Sushi Satoru,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-satoru,selected,Tokyo,Japan,"2F, 1-17-16 Ebisuminami, Shibuya-ku Tokyo Tokyo 150-0022 JPN",Tokyo,Tokyo,150-0022,35.6446568,139.7102887,ChIJ1VWz-DWLGGAROBq2-Nranbg
Sushi Shigenaga,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-shigenaga,selected,Osaka,Japan,"3F, 1-6-13 Sonezakishinchi, Kita-ku Osaka Osaka 530-0002 JPN",Osaka,Osaka,530-0002,34.69751720000001,135.4981456,ChIJW7qGhv7nAGAR-KtLL6mr3R8
Sushi Taichi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-taichi,selected,Tokyo,Japan,"2F, 6-4-13 Ginza, Chuo-ku Tokyo Tokyo 104-0061 JPN",Tokyo,Tokyo,104-0061,35.6712127,139.7613368,ChIJFYitIsaLGGARoc_a_tYb3U4
Sushi Takumi,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-takumi,selected,Osaka,Japan,"3F, 3-1-2 Bingomachi, Chuo-ku Osaka Osaka 541-0051 JPN",Osaka,Osaka,541-0051,34.685529,135.5035016,ChIJ3X8uz53nAGARJ3z-ZyWrKn4
Sushi Yuden,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushi-yuden,selected,Osaka,Japan,"3-8-25 Ueshio, Tennoji-ku Osaka Osaka 543-0002 JPN",Osaka,Osaka,543-0002,34.66625990000001,135.5167876,ChIJ5-hiDXTnAGARyM3OXhSIsnM
Sushidokoro Kurosugi Shinkan,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushidokoro-kurosugi-shinkan,selected,Osaka,Japan,"10F, 1-10-22 Sonezakishinchi, Kita-ku Osaka Osaka 530-0002 JPN",Osaka,Osaka,530-0002,34.6980249,135.4981733,ChIJ2cZqfnDnAGARCiiftIwS3eI
Sushidokoro SHIN,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushidokoro-shin,selected,Osaka,Japan,"7-12-14 Tenjimbashi, Kita-ku Osaka Osaka 531-0041 JPN",Osaka,Osaka,531-0041,34.7140182,135.5111097,ChIJYWSTsLjmAGAR7difAb284VQ
Sushidokoro Shishi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushidokoro-shishi,selected,Tokyo,Japan,"2F, 1-10-10 Omorikita, Ota-ku Tokyo Tokyo 143-0016 JPN",Tokyo,Tokyo,143-0016,35.5860226,139.7284029,ChIJuTbdTgBhGGARqE1XZ8dbOa8
Sushidokoro Yamato,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushidokoro-yamato,selected,Tokyo,Japan,"3-7-2 Tsukiji, Chuo-ku Tokyo Tokyo 104-0045 JPN",Tokyo,Tokyo,104-0045,35.6679171,139.77375,ChIJA2o2h7SJGGARzFxrbMmS634
Sushisho Nehachi,https://guide.michelin.com/en/osaka-region/osaka/restaurant/sushisho-nehachi,selected,Osaka,Japan,"4-1-70 Fukushima, Fukushima-ku Osaka Osaka 553-0003 JPN",Osaka,Osaka,553-0003,34.691098,135.483835,ChIJV42SwBrnAGARqYrim0UoeMg
Sushiya Hajime,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushiya-hajime,selected,Tokyo,Japan,"2F, 4-3 Kagurazaka, Shinjuku-ku Tokyo Tokyo 162-0825 JPN",Tokyo,Tokyo,162-0825,35.701699,139.7401091,ChIJVRXA81qMGGARttwOHAi0kP0
SŌWADŌ,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sowado,selected,Tokyo,Japan,"1-12-15 Hiro, Shibuya-ku Tokyo Tokyo 150-0012 JPN",Tokyo,Tokyo,150-0012,35.6480215,139.7153124,ChIJ49405C2LGGARcijau9UAPxE
TA-KUMI,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/ta-kumi-1205616,selected,Madrid,Spain,Claudio Coello 114 Madrid Community of Madrid 28006 ESP,Madrid,Community of Madrid,28006,40.4359509,-3.685223,ChIJi_0REaQpQg0RR9BZOC8xqYo
TAAN,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/taan,selected,Bangkok,Thailand,"25F, Siam@Siam Design Hotel, 865 Rama 1 Road, Wang Mai, Pathum Wan Bangkok Bangkok Region 10330 THA",Bangkok,Bangkok Region,10330,13.7473396,100.5269839,ChIJbV7JakqZ4jARz5eeuH1tuxE
TACUBO Shirokanedai,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tacubo-shirokanedai,selected,Tokyo,Japan,"B1F, 4-19-21 Shirokanedai, Minato-ku Tokyo Tokyo 108-0071 JPN",Tokyo,Tokyo,108-0071,35.6397103,139.7227939,ChIJSbVng5mLGGARtxbPqAX7pqM
TAMPU,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/tampu,selected,Madrid,Spain,Prim 13 Madrid Community of Madrid 28004 ESP,Madrid,Community of Madrid,28004,40.4219622,-3.6935115,ChIJpWlI08QoQg0RXJi7Rzb0tvk
TAVERNETTA da KITAYAMA,https://guide.michelin.com/en/osaka-region/osaka/restaurant/tavernetta-da-kitayama,selected,Osaka,Japan,"1-6 Ishigatsujicho, Tennoji-ku Osaka Osaka 543-0031 JPN",Osaka,Osaka,543-0031,34.6648147,135.5230792,ChIJBby9n0TnAGARx79JnM4SQ98
TEMPURA HANAGATAMI,https://guide.michelin.com/en/osaka-region/osaka/restaurant/tempura-hanagatami,selected,Osaka,Japan,"5F, The Ritz-Carlton, Osaka, 2-5-25 Umeda, Kita-ku Osaka Osaka 530-0001 JPN",Osaka,Osaka,530-0001,34.6979546,135.4919135,ChIJz4HJq4zmAGAReLvvmCsVeBk
THE CLOUD by Käfer,https://guide.michelin.com/en/bayern/mnchen/restaurant/the-cloud-by-kafer,selected,Munich,Germany,Am Olympiapark 1 Munich Bavaria 80809 DEU,Munich,Bavaria,80809,48.1768601,11.5565826,ChIJt96jin12nkcRIY-FM4ZpPWc
THE UPPER,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/the-upper,selected,Tokyo,Japan,"10F, MARUNOUCHI TERRACE, 1-3-4 Marunouchi, Chiyoda-ku Tokyo Tokyo 100-0005 JPN",Tokyo,Tokyo,100-0005,35.6844103,139.7640883,ChIJAVBcenGLGGAR80J5LmnrJ54
TOWN,https://guide.michelin.com/en/greater-london/london/restaurant/town-1240868,selected,London,United Kingdom,"26-29 Drury Lane, Covent Garden London Greater London WC2B 5RL GBR",London,Greater London,WC2B 5RL,51.5150945,-0.12289,ChIJgTNXqc8bdkgRSlZrDPT89Qo
TRATTORIA SICILIANA Don Ciccio,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/trattoria-siciliana-don-ciccio,selected,Tokyo,Japan,"1-2-6 Minamiaoyama, Minato-ku Tokyo Tokyo 107-0062 JPN",Tokyo,Tokyo,107-0062,35.6721815,139.7254147,ChIJZ3voi16LGGAR7mR2u7_J8jw
Taberna Noroeste,https://guide.michelin.com/en/catalunya/barcelona/restaurant/taberna-noroeste,selected,Barcelona,Spain,Radas 67 Barcelona Catalonia 08004 ESP,Barcelona,Catalonia,08004,41.372221,2.1605371,ChIJB81p2GCjpBIRoZh_el1xads
Taberna Pedraza,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/taberna-pedraza,selected,Madrid,Spain,Recoletos 4 Madrid Community of Madrid 28001 ESP,Madrid,Community of Madrid,28001,40.4221275,-3.6908865,ChIJPY6cbKYoQg0RzeP4T61c5ho
Takahashi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/takahashi-1205597,selected,Tokyo,Japan,"1-7-6 Morishita, Koto-ku Tokyo Tokyo 135-0004 JPN",Tokyo,Tokyo,135-0004,35.6869463,139.7976075,ChIJAbUHR2iJGGARuSJHAUeOBxw
Takeda,https://guide.michelin.com/en/osaka-region/osaka/restaurant/takeda-1216714,selected,Osaka,Japan,"2F, 2-1-6 Tsuriganecho, Chuo-ku Osaka Osaka 540-0035 JPN",Osaka,Osaka,540-0035,34.6247303,135.5520533,ChIJaVoiqO_eAGARI8F7PDf0R5Q
Takumi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/takumi,selected,Tokyo,Japan,"1-11-10 Nishiazabu, Minato-ku Tokyo Tokyo 106-0031 JPN",Tokyo,Tokyo,106-0031,35.6604228,139.7243101,ChIJVVVhh3qLGGARGTE1PDL6pck
Takumi Sushi Owana,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/takumi-sushi-owana,selected,Tokyo,Japan,"4F, 1-17-17 Ebisuminami, Shibuya-ku Tokyo Tokyo 150-0022 JPN",Tokyo,Tokyo,150-0022,35.6447657,139.7104181,ChIJVVWJ8j-LGGARG9J6uCuYogo
Tamarind,https://guide.michelin.com/en/greater-london/london/restaurant/tamarind69400,selected,London,United Kingdom,"20 Queen Street, Mayfair London Greater London W1J 5PR GBR",London,Greater London,W1J 5PR,51.5070713,-0.1472487999999999,ChIJTUlS0S4FdkgRNcarX5NN-AM
Tamila,https://guide.michelin.com/en/greater-london/london/restaurant/tamila,selected,London,United Kingdom,"39 Northcote Road, Wandsworth London Greater London SW11 1NJ GBR",London,Greater London,SW11 1NJ,51.4596722,-0.1662461999999999,ChIJXU5VdfcFdkgR4IKuTRWUFmo
Tammang,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/tammang,selected,Bangkok,Thailand,"380-382 Rama 2 Road, Bang Mot, Chom Thong Bangkok Bangkok Region 10150 THA",Bangkok,Bangkok Region,10150,13.6813152,100.4737878,ChIJi0kx286j4jARZ0g1D_o2dVw
Tanakada Nishiazabuten,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tanakada-nishiazabuten,selected,Tokyo,Japan,"2-2-2 Nishiazabu, Minato-ku Tokyo Tokyo 106-0031 JPN",Tokyo,Tokyo,106-0031,35.6641418,139.7203174,ChIJwaL8zHCLGGARP42cRHlkqLw
Tang Sui Heng (Banthat Thong Road),https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/tung-sui-heng-pochana-stadium-one,selected,Bangkok,Thailand,"649 Banthat Thong Road, Wang Mai, Pathum Wan Bangkok Bangkok Region 10330 THA",Bangkok,Bangkok Region,10330,13.7468617,100.5237712,ChIJt9rU2CmZ4jARHu_M9WzEbqU
Tapori,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/tapori,selected,Bangkok,Thailand,"22/2 Soi Sukhumvit 47, Khlong Tan Nuea, Vadhana Bangkok Bangkok Region 10110 THA",Bangkok,Bangkok Region,10110,13.7299377,100.5744672,ChIJ8ynAp7mf4jAR1d2faDTx7RA
Taro,https://guide.michelin.com/en/prague/prague/restaurant/taro-1217153,selected,Prague,Czech Republic,Národní 10 Prague Prague 11000 CZE,Prague,Prague,11000,50.0815735,14.4166907,ChIJtc9SeFeUC0cROXx_GqFm5D0
Tasogare,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tasogare,selected,Tokyo,Japan,"3F, 2-6-2 Azabujuban, Minato-ku Tokyo Tokyo 106-0045 JPN",Tokyo,Tokyo,106-0045,35.6562335,139.733075,ChIJbWo8yZ-LGGARAhPAbu6GEE0
Temmabashi Fujikawa,https://guide.michelin.com/en/osaka-region/osaka/restaurant/temmabashi-fujikawa,selected,Osaka,Japan,"2-2-21 Temma, Kita-ku Osaka Osaka 530-0043 JPN",Osaka,Osaka,530-0043,34.6902474,135.5163172,ChIJh6DZDSjnAGARziOvyvQmEjk
Tempura Aratamikawa,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tempura-aratamikawa,selected,Tokyo,Japan,"2F, 2-15-6 Nishishimbashi, Minato-ku Tokyo Tokyo 105-0003 JPN",Tokyo,Tokyo,105-0003,35.6669274,139.7512528,ChIJm19mRJOLGGAR7ZzsDqyeXnw
Tempura Fukana,https://guide.michelin.com/en/osaka-region/osaka/restaurant/tempura-fukana,selected,Osaka,Japan,"B1F, 2-1-25 Dojima, Kita-ku Osaka Osaka 530-0003 JPN",Osaka,Osaka,530-0003,34.6963018,135.4941237,ChIJf8UJAPznAGAROP3059p9wJA
Tempura Kitagawa,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tempura-kitagawa,selected,Tokyo,Japan,"B1F, 1-17-15 Ebisuminami, Shibuya-ku Tokyo Tokyo 150-0022 JPN",Tokyo,Tokyo,150-0022,35.64453719999999,139.7102448,ChIJmYbCJQCLGGARTfRFtyeJdhc
Tempura Sakugetsu,https://guide.michelin.com/en/osaka-region/osaka/restaurant/tempura-sakugetsu,selected,Osaka,Japan,"2-9-26 Shimanochi, Chuo-ku Osaka Osaka 542-0082 JPN",Osaka,Osaka,542-0082,34.6700868,135.50823,ChIJMx8ySDHnAGAR78kV0sCxzIA
Tempura Shimomura,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tempura-shimomura,selected,Tokyo,Japan,"1-11-13 Misuji, Taito-ku Tokyo Tokyo 111-0055 JPN",Tokyo,Tokyo,111-0055,35.7042077,139.7853468,ChIJq8q-9LqOGGARC_RnUt8cMkI
Tempura Taku,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tempura-taku,selected,Tokyo,Japan,"5F, 3-1 Kagurazaka, Shinjuku-ku Tokyo Tokyo 162-0825 JPN",Tokyo,Tokyo,162-0825,35.7021761,139.7410807,ChIJKT1zkkS5GGARvDm1xvQEEFM
Tempura Urakami,https://guide.michelin.com/en/osaka-region/osaka/restaurant/tempura-urakami,selected,Osaka,Japan,"5-6-3 Fukushima, Fukushima-ku Osaka Osaka 553-0003 JPN",Osaka,Osaka,553-0003,34.6964386,135.4879019,ChIJB1RNE_XmAGARyDET6S0Mcgo
Ten's,https://guide.michelin.com/en/catalunya/barcelona/restaurant/ten-s,selected,Barcelona,Spain,Avenida Marqués de l'Argentera 11 Barcelona Catalonia 08003 ESP,Barcelona,Catalonia,08003,41.3842006,2.1843617,ChIJMxp5H_6ipBIR-XbZESY3q3c
Tendril,https://guide.michelin.com/en/greater-london/london/restaurant/tendril,selected,London,United Kingdom,"5 Princes Street, Mayfair London Greater London W1B 2LQ GBR",London,Greater London,W1B 2LQ,51.5146122,-0.1427628,ChIJ116rKF4PdkgRJylL-GGjPDo
